,bagni,locali,piano,prezzo(€),superficie
6676,2.0,4.0,1.0,385000,120.0
6677,2.0,5.0,5.0,765000,150.0
6678,1.0,3.0,11.5,275000,88.0
6679,1.0,3.0,3.0,870000,65.0
6680,3.0,5.5,2.0,1500000,299.0
6681,2.0,4.0,6.0,319000,130.0
6682,1.0,2.0,2.0,285000,60.0
6683,2.0,4.0,1.0,445000,125.0
6684,1.0,3.0,1.0,154000,55.0
6685,1.0,2.0,1.0,175000,60.0
6686,1.0,4.0,2.0,575000,100.0
6687,3.5,5.5,0.5,1470000,303.0
6688,1.0,2.0,3.0,570000,50.0
6689,1.0,1.0,11.5,229000,50.0
6690,1.0,3.0,3.0,179000,75.0
6691,1.0,3.0,1.0,175000,90.0
6692,2.0,4.0,0.5,499000,120.0
6693,1.0,2.0,1.0,188000,50.0
6694,1.0,2.0,2.0,200000,75.0
6695,1.0,2.0,2.0,138000,50.0
6696,1.0,3.0,0.5,248000,90.0
6697,2.0,4.0,4.0,645000,150.0
6698,1.0,3.0,1.0,215000,60.0
6699,1.0,3.0,1.0,495000,87.0
6700,2.0,5.0,11.5,445000,185.0
6701,3.0,5.5,3.0,1090000,231.0
6702,1.0,2.0,4.0,215000,60.0
6703,3.0,5.0,0.5,650000,230.0
6704,1.0,3.0,0.5,335000,65.0
6705,2.0,4.0,5.0,335000,120.0
6706,2.0,3.0,5.0,229000,90.0
6707,1.0,3.0,3.0,760000,128.0
6708,1.0,1.0,0.0,155000,40.0
6709,1.0,3.0,1.0,189000,80.0
6710,2.0,5.0,11.5,400000,150.0
6711,1.0,2.0,2.0,80000,50.0
6712,1.0,4.0,2.0,965000,135.0
6713,1.0,2.0,0.0,79000,100.0
6714,1.0,3.0,0.5,379000,109.0
6715,2.0,2.0,0.5,145000,55.0
6716,1.0,2.0,1.0,175000,55.0
6717,1.0,3.0,8.0,340000,96.0
6718,2.0,5.5,3.0,1299000,250.0
6719,1.0,2.0,1.0,399000,45.0
6720,1.0,5.5,2.0,1130000,216.0
6721,2.0,3.0,0.5,185000,90.0
6722,2.0,5.5,3.0,980000,114.0
6723,1.0,3.0,2.0,169000,90.0
6724,2.0,3.0,2.0,230000,85.0
6725,2.0,5.0,1.0,595000,149.0
6726,2.0,4.0,2.0,239000,100.0
6727,1.0,1.0,0.5,299000,55.0
6728,3.5,5.5,5.0,990000,284.0
6729,1.0,3.0,0.5,360000,90.0
6730,1.0,2.0,11.5,315000,65.0
6731,1.0,3.0,0.3,280000,93.0
6732,1.0,4.0,6.0,239000,77.0
6733,1.0,3.0,0.5,165000,85.0
6734,1.0,2.0,2.0,630000,67.0
6735,2.0,5.0,3.0,1900000,94.0
6736,2.0,4.0,3.0,195000,132.0
6737,3.0,3.0,1.0,379000,110.0
6738,2.0,5.5,0.5,970000,160.0
6739,2.0,3.0,0.5,379000,97.0
6740,1.0,4.0,11.5,199000,119.0
6741,1.0,3.0,1.0,695000,90.0
6742,2.0,4.0,1.0,760000,118.0
6743,3.0,5.0,1.0,570000,220.0
6744,1.0,1.0,1.0,350000,50.0
6745,1.0,3.0,0.3,190000,90.0
6746,1.0,3.0,0.5,229000,60.0
6747,1.0,3.0,2.0,249000,85.0
6748,1.0,2.0,11.5,77000,65.0
6749,1.0,2.0,4.0,189000,50.0
6750,1.0,2.0,0.5,135000,64.0
6751,3.0,4.0,1.0,569000,150.0
6752,1.0,3.0,1.0,195000,100.0
6753,2.0,3.0,3.0,285000,90.0
6754,3.0,3.0,6.0,1545000,130.0
6755,2.0,5.5,3.0,559000,155.0
6756,1.0,2.0,1.0,260000,70.0
6757,2.0,4.0,0.5,480000,140.0
6758,2.0,1.0,0.5,279000,210.0
6759,1.0,2.0,11.5,165000,40.0
6760,2.0,4.0,2.0,199000,94.0
6761,1.0,2.0,0.0,125000,55.0
6762,2.0,3.0,4.0,295000,133.0
6763,1.0,2.0,0.5,149000,55.0
6764,2.0,4.0,2.0,595000,170.0
6765,1.0,2.0,4.0,169000,55.0
6766,1.0,2.0,3.0,242000,74.0
6767,1.0,2.0,0.5,185000,64.0
6768,2.0,4.0,11.5,420000,120.0
6769,1.0,3.0,0.3,169000,95.0
6770,1.0,2.0,5.0,199000,70.0
6771,1.0,2.0,3.0,109000,50.0
6772,1.0,2.0,2.0,149000,50.0
6773,3.0,5.0,3.0,530000,135.0
6774,1.0,4.0,2.0,229000,102.0
6775,1.0,3.0,5.0,298000,95.0
6776,2.0,5.0,0.5,459000,160.0
6777,2.0,5.0,11.5,315000,125.0
6778,1.0,3.0,1.0,211000,77.0
6779,2.0,4.0,2.0,199000,130.0
6780,1.0,3.0,1.0,149000,75.0
6781,2.0,3.0,2.0,320000,120.0
6782,1.0,2.0,0.3,189000,55.0
6783,2.0,2.0,1.0,119000,60.0
6784,1.0,3.0,0.5,219000,70.0
6785,1.0,3.0,2.0,355000,88.0
6786,2.0,4.0,1.0,185000,100.0
6787,1.0,3.0,4.0,439000,90.0
6788,1.0,2.0,3.0,126000,43.0
6789,1.0,1.0,0.5,97000,60.0
6790,2.0,3.0,2.0,165000,78.0
6791,1.0,2.0,2.0,155000,60.0
6792,2.0,5.5,1.0,690000,223.0
6793,2.0,3.0,2.0,249000,90.0
6794,2.0,4.0,1.0,470000,130.0
6795,1.0,2.0,2.0,130000,59.0
6796,1.0,4.0,1.0,135000,75.0
6797,1.0,3.0,5.0,270000,75.0
6798,2.0,4.0,1.0,349000,127.0
6799,2.0,4.0,2.0,649000,160.0
6800,1.0,2.0,4.0,265000,56.0
6801,2.0,4.0,0.5,199000,96.0
6802,1.0,2.0,1.0,89000,45.0
6803,2.0,4.0,11.5,169000,80.0
6804,3.0,5.5,1.0,1950000,270.0
6805,1.0,2.0,2.0,265000,56.0
6806,3.0,4.0,4.0,685000,150.0
6807,1.0,2.0,4.0,225000,70.0
6808,1.0,2.0,1.0,225000,55.0
6809,1.0,2.0,0.0,170000,43.0
6810,2.0,5.0,0.5,629000,160.0
6811,1.0,3.0,0.5,229000,75.0
6812,2.0,3.0,1.0,410000,97.0
6813,2.0,4.0,1.0,435000,135.0
6814,1.0,2.0,11.5,199000,45.0
6815,2.0,5.0,11.5,215000,145.0
6816,1.0,3.0,1.0,210000,60.0
6817,1.0,3.0,2.0,290000,77.0
6818,2.0,3.0,1.0,229000,69.0
6819,1.0,5.0,3.0,369000,110.0
6820,1.0,1.0,2.0,109000,43.0
6821,1.0,2.0,3.0,250000,56.0
6822,1.0,2.0,0.5,179000,60.0
6823,2.0,5.5,0.3,950000,190.0
6824,1.0,2.0,0.5,139000,47.0
6825,1.0,2.0,2.0,119000,45.0
6826,2.0,5.0,3.0,315000,140.0
6827,1.0,3.0,6.0,278000,100.0
6828,2.0,3.0,11.5,235000,75.0
6829,1.0,3.0,2.0,275000,101.0
6830,1.0,3.0,4.0,229000,110.0
6831,1.0,3.0,5.0,308000,70.0
6832,1.0,3.0,1.0,140000,80.0
6833,1.0,3.0,0.5,230000,90.0
6834,1.0,2.0,0.5,130000,45.0
6835,2.0,5.5,2.0,630000,185.0
6836,2.0,5.5,0.3,570000,169.0
6837,1.0,2.0,1.0,189000,65.0
6838,1.0,4.0,1.0,169000,90.0
6839,2.0,4.0,1.0,179000,85.0
6840,2.0,3.0,11.5,439000,100.0
6841,2.0,4.0,5.0,415000,120.0
6842,2.0,3.0,1.0,355000,133.0
6843,1.0,2.0,2.0,139000,54.0
6844,1.0,3.0,11.5,295000,113.0
6845,1.0,3.0,2.0,229000,60.0
6846,2.0,5.0,3.0,399000,123.0
6847,1.0,2.0,1.0,229000,70.0
6848,3.0,4.0,5.0,449000,221.0
6849,1.0,2.0,1.0,125000,35.0
6850,1.0,3.0,11.5,248000,100.0
6851,1.0,3.0,2.0,319000,85.0
6852,2.0,5.0,11.5,515000,146.0
6853,2.0,4.0,3.0,269000,95.0
6854,1.0,2.0,2.0,119000,45.0
6855,2.0,4.0,4.0,439000,139.0
6856,2.0,4.0,6.0,369000,127.0
6857,2.0,3.0,0.5,319000,95.0
6858,1.0,3.0,0.5,229000,85.0
6859,3.0,4.0,1.0,274000,174.0
6860,1.0,1.0,1.0,59000,38.0
6861,2.0,3.0,1.0,315000,107.0
6862,2.0,4.0,4.0,365000,120.0
6863,1.0,2.0,0.5,119000,35.0
6864,1.0,3.0,0.3,370000,123.0
6865,1.0,1.0,1.0,105000,45.0
6866,1.0,3.0,4.0,215000,95.0
6867,2.0,4.0,1.0,428000,145.0
6868,1.0,3.0,3.0,148000,73.0
6869,2.0,4.0,3.0,149000,90.0
6870,1.0,2.0,4.0,249000,74.0
6871,1.0,2.0,3.0,195000,70.0
6872,1.0,3.0,11.5,179000,78.0
6873,3.0,4.0,2.0,275000,120.0
6874,1.0,2.0,0.5,250000,93.0
6875,3.5,5.0,1.0,1100000,120.0
6876,3.0,4.0,1.0,650000,196.0
6877,1.0,2.0,0.5,209000,81.0
6878,1.0,2.0,1.0,169000,55.0
6879,2.0,4.0,0.5,395000,157.0
6880,2.0,3.0,3.0,159000,86.0
6881,1.0,2.0,0.5,65000,55.0
6882,2.0,3.0,0.5,175000,100.0
6883,1.0,2.0,2.0,128000,60.0
6884,3.0,4.0,2.0,850000,180.0
6885,1.0,2.0,0.5,168000,60.0
6886,2.0,4.0,1.0,540000,150.0
6887,1.0,3.0,2.0,435000,100.0
6888,1.0,2.0,1.0,119000,61.0
6889,2.0,3.0,2.0,229000,80.0
6890,1.0,3.0,1.0,215000,100.0
6891,1.0,2.0,0.3,190000,50.0
6892,1.0,4.0,1.0,255000,110.0
6893,2.0,5.0,6.0,375000,120.0
6894,1.0,3.0,11.5,390000,90.0
6895,2.0,3.0,1.0,449000,120.0
6896,3.0,5.0,2.0,469000,130.0
6897,2.0,4.0,11.5,335000,120.0
6898,2.0,3.0,0.5,259000,90.0
6899,2.0,4.0,11.5,285000,125.0
6900,3.5,3.0,0.5,550000,130.0
6901,1.0,2.0,1.0,169000,55.0
6902,2.0,4.0,4.0,369000,130.0
6903,2.0,3.0,10.0,295000,100.0
6904,1.0,4.0,2.0,135000,88.0
6905,2.0,3.0,11.5,350000,107.0
6906,2.0,4.0,5.0,430000,125.0
6907,2.0,4.0,1.0,275000,115.0
6908,1.0,2.0,3.0,215000,65.0
6909,2.0,3.0,3.0,215000,85.0
6910,1.0,3.0,0.3,210000,55.0
6911,2.0,3.0,1.0,225000,80.0
6912,2.0,3.0,5.0,339000,105.0
6913,1.0,2.0,0.3,199000,65.0
6914,1.0,3.0,0.5,215000,60.0
6915,2.0,3.0,1.0,325000,110.0
6916,3.5,4.0,2.0,950000,200.0
6917,1.0,2.0,2.0,169000,60.0
6918,1.0,2.0,0.5,240000,55.0
6919,1.0,3.0,11.5,200000,90.0
6920,2.0,4.0,0.3,219000,90.0
6921,2.0,4.0,0.5,610000,80.0
6922,2.0,3.0,2.0,209000,89.0
6923,1.0,2.0,11.5,95000,55.0
6924,1.0,2.0,1.0,200000,94.0
6925,1.0,2.0,0.5,115000,45.0
6926,2.0,4.0,2.0,199000,125.0
6927,1.0,2.0,2.0,219000,60.0
6928,2.0,3.0,7.0,249000,100.0
6929,2.0,3.0,0.5,260000,70.0
6930,1.0,2.0,0.5,109000,50.0
6931,2.0,3.0,1.0,129000,85.0
6932,1.0,2.0,0.5,95000,60.0
6933,1.0,3.0,0.5,99000,70.0
6934,2.0,3.0,0.5,169000,90.0
6935,1.0,3.0,2.0,129000,100.0
6936,1.0,2.0,0.5,119000,75.0
6937,1.0,2.0,0.5,95000,60.0
6938,1.0,3.0,1.0,129000,90.0
6939,1.0,2.0,0.5,115000,60.0
6940,1.0,2.0,1.0,105000,50.0
6941,2.0,4.0,1.0,165000,85.0
6942,1.0,2.0,1.0,89000,50.0
6943,2.0,3.0,1.0,119000,80.0
6944,1.0,3.0,2.0,200000,99.0
6945,1.0,2.0,11.5,155000,60.0
6946,1.0,4.0,11.5,418000,97.0
6947,1.0,2.0,5.0,250000,60.0
6948,2.0,5.0,1.0,350000,125.0
6949,1.0,3.0,1.0,129000,90.0
6950,2.0,3.0,3.0,258000,90.0
6951,1.0,3.0,3.0,180000,73.0
6952,1.0,2.0,1.0,129000,60.0
6953,1.0,2.0,11.5,87000,45.0
6954,1.0,2.0,1.0,180000,50.0
6955,1.0,3.0,4.0,280000,80.0
6956,2.0,3.0,1.0,269000,135.0
6957,1.0,3.0,0.3,165000,82.0
6958,1.0,3.0,0.5,279000,105.0
6959,1.0,3.0,3.0,275000,106.0
6960,1.0,3.0,2.0,250000,94.0
6961,1.0,1.0,2.0,95000,40.0
6962,1.0,3.0,3.0,197000,83.0
6963,1.0,1.0,4.0,118000,61.0
6964,2.0,3.0,0.3,179000,90.0
6965,1.0,2.0,0.5,215000,69.0
6966,1.0,3.0,1.0,122000,91.0
6967,2.0,4.0,0.5,155000,132.0
6968,1.0,3.0,2.0,185000,85.0
6969,1.0,2.0,11.5,120000,40.0
6970,3.0,5.0,3.0,709000,298.0
6971,2.0,4.0,1.0,199000,139.0
6972,1.0,3.0,1.0,229000,103.0
6973,1.0,2.0,1.0,119000,77.0
6974,1.0,1.0,4.0,118000,62.0
6975,1.0,3.0,1.0,209000,93.0
6976,1.0,2.0,0.5,125000,75.0
6977,1.0,2.0,3.0,179000,80.0
6978,1.0,2.0,1.0,139000,52.0
6979,1.0,2.0,0.3,149000,75.0
6980,2.0,4.0,4.0,398000,130.0
6981,1.0,2.0,1.0,145000,52.0
6982,1.0,3.0,6.0,209000,81.0
6983,3.0,4.0,1.0,259000,233.0
6984,1.0,3.0,2.0,210000,83.0
6985,2.0,3.0,0.5,169000,84.0
6986,2.0,3.0,6.0,253000,85.0
6987,1.0,3.0,2.0,158000,65.0
6988,2.0,4.0,11.5,239000,130.0
6989,2.0,5.0,0.5,110000,120.0
6990,1.0,3.0,11.5,155000,85.0
6991,1.0,1.0,11.5,268000,60.0
6992,1.0,1.0,1.0,185000,40.0
6993,1.0,3.0,5.0,269000,85.0
6994,2.0,4.0,1.0,275000,100.0
6995,1.0,2.0,1.0,275000,65.0
6996,1.0,4.0,1.0,165000,80.0
6997,2.0,3.0,0.5,250000,107.0
6998,1.0,2.0,3.0,258000,66.0
6999,2.0,3.0,5.0,280000,85.0
7000,2.0,3.0,1.0,220000,65.0
7001,3.0,5.5,2.0,650000,140.0
7002,1.0,1.0,3.0,150000,40.0
7003,3.5,5.5,0.5,2390000,500.0
7004,1.0,2.0,1.0,99000,40.0
7005,1.0,2.0,0.5,115000,45.0
7006,1.0,3.0,11.5,219000,80.0
7007,2.0,3.0,2.0,320000,118.0
7008,1.0,3.0,1.0,309000,75.0
7009,1.0,3.0,1.0,475000,93.0
7010,2.0,5.0,4.0,480000,140.0
7011,2.0,3.0,8.0,369000,110.0
7012,1.0,3.0,2.0,249000,64.0
7013,1.0,3.0,0.3,159000,81.0
7014,1.0,3.0,2.0,159000,60.0
7015,1.0,5.5,0.5,149000,130.0
7016,1.0,1.0,3.0,99000,40.0
7017,1.0,3.0,0.5,299000,115.0
7018,2.0,4.0,3.0,175000,106.0
7019,1.0,3.0,1.0,180000,80.0
7020,3.0,5.5,2.0,649000,240.0
7021,3.0,4.0,2.0,239000,110.0
7022,3.0,5.0,11.5,695000,200.0
7023,2.0,4.0,0.5,345000,103.0
7024,1.0,3.0,4.0,425000,111.0
7025,1.0,2.0,1.0,189000,60.0
7026,2.0,4.0,1.0,399000,120.0
7027,3.5,5.5,3.0,1290000,280.0
7028,2.0,2.0,2.0,239000,60.0
7029,1.0,2.0,1.0,189000,60.0
7030,1.0,5.0,3.0,455000,110.0
7031,2.0,4.0,1.0,740000,110.0
7032,1.0,3.0,0.5,159000,56.0
7033,1.0,4.0,0.3,299000,115.0
7034,1.0,3.0,0.5,189000,75.0
7035,1.0,1.0,11.5,99000,60.0
7036,1.0,3.0,1.0,169000,70.0
7037,1.0,2.0,0.5,295000,75.0
7038,3.5,5.0,1.0,500000,180.0
7039,2.0,5.0,4.0,650000,151.0
7040,1.0,3.0,0.0,75600,106.0
7041,1.0,6.0,11.5,148200,118.0
7042,2.0,3.0,3.0,1400000,177.0
7043,3.5,5.5,3.0,840000,230.0
7044,1.0,2.0,11.5,249000,102.0
7045,1.0,3.0,0.5,185000,80.0
7046,2.0,3.0,2.0,150000,84.0
7047,1.0,3.0,1.0,269000,80.0
7048,1.0,3.0,0.5,175000,70.0
7049,1.0,2.0,1.0,100000,40.0
7050,1.0,3.0,11.5,243000,60.0
7051,1.0,2.0,2.0,250000,67.0
7052,2.0,4.0,0.5,550000,130.0
7053,1.0,2.0,1.0,549000,55.0
7054,2.0,5.5,0.5,520000,150.0
7055,2.0,4.0,3.0,139000,180.0
7056,2.0,3.0,1.0,245000,100.0
7057,1.0,3.0,4.0,289000,105.0
7058,2.0,4.0,2.0,464000,120.0
7059,2.0,3.0,2.0,329000,111.0
7060,1.0,3.0,1.0,239000,91.0
7061,2.0,4.0,2.0,169000,78.0
7062,1.0,2.0,3.0,99000,89.0
7063,1.0,3.0,2.0,105000,107.0
7064,1.0,3.0,2.0,199000,84.0
7065,1.0,3.0,0.3,230000,95.0
7066,1.0,3.0,11.5,169000,80.0
7067,2.0,5.5,2.0,189000,150.0
7068,2.0,3.0,0.5,195000,120.0
7069,1.0,5.0,2.0,419000,130.0
7070,1.0,3.0,2.0,379000,85.0
7071,2.0,3.0,2.0,145000,75.0
7072,3.5,5.5,5.0,698000,220.0
7073,3.0,5.0,2.0,490000,160.0
7074,2.0,3.0,1.0,249000,85.0
7075,1.0,2.0,7.0,210000,55.0
7076,1.0,3.0,0.5,143000,70.0
7077,2.0,5.0,0.5,475000,164.0
7078,1.0,2.0,1.0,59000,35.0
7079,2.0,3.0,11.5,269000,70.0
7080,1.0,3.0,0.3,129000,80.0
7081,1.0,3.0,2.0,135000,70.0
7082,1.0,3.0,4.0,280000,120.0
7083,2.0,3.0,0.5,139000,80.0
7084,2.0,5.0,2.0,400000,150.0
7085,2.0,5.0,4.0,249000,125.0
7086,1.0,2.0,0.0,269000,73.0
7087,2.0,3.0,1.0,185000,80.0
7088,2.0,3.0,6.0,290000,70.0
7089,1.0,3.0,0.3,183000,110.0
7090,1.0,2.0,3.0,620000,97.0
7091,1.0,3.0,2.0,119000,80.0
7092,2.0,4.0,1.0,340000,110.0
7093,1.0,2.0,3.0,249000,73.0
7094,1.0,3.0,2.0,139000,70.0
7095,1.0,3.0,0.5,310000,97.0
7096,2.0,5.0,11.5,550000,170.0
7097,1.0,3.0,11.5,740000,75.0
7098,2.0,4.0,5.0,349000,118.0
7099,2.0,5.0,2.0,1150000,170.0
7100,2.0,4.0,11.5,730000,148.0
7101,3.0,5.0,0.5,439000,135.0
7102,2.0,4.0,1.0,890000,90.0
7103,3.0,5.5,6.0,680000,220.0
7104,2.0,3.0,3.0,370000,100.0
7105,1.0,2.0,2.0,230000,59.0
7106,1.0,2.0,0.0,195000,70.0
7107,2.0,4.0,1.0,350000,91.0
7108,3.0,5.5,2.0,1200000,220.0
7109,1.0,2.0,1.0,115000,73.0
7110,1.0,3.0,1.0,116000,70.0
7111,2.0,3.0,2.0,299000,100.0
7112,2.0,5.5,1.0,980000,252.0
7113,1.0,2.0,0.5,259000,70.0
7114,2.0,5.0,4.0,330000,169.0
7115,1.0,3.0,11.5,239000,68.0
7116,1.0,4.0,1.0,119000,80.0
7117,1.0,4.0,1.0,179000,90.0
7118,1.0,3.0,1.0,119000,75.0
7119,1.0,3.0,11.5,130000,97.0
7120,2.0,3.0,1.0,165000,75.0
7121,2.0,4.0,0.5,419000,110.0
7122,3.0,5.5,1.0,749000,182.0
7123,1.0,2.0,1.0,279000,70.0
7124,2.0,5.0,11.5,480000,118.0
7125,2.0,3.0,2.0,198000,75.0
7126,1.0,4.0,1.0,190000,80.0
7127,1.0,4.0,11.5,520000,150.0
7128,3.0,5.0,11.5,449000,140.0
7129,1.0,3.0,11.5,130000,75.0
7130,3.0,5.0,11.5,269000,140.0
7131,1.0,4.0,0.3,187000,80.0
7132,2.0,4.0,6.0,399000,111.0
7133,2.0,3.0,11.5,312000,86.0
7134,2.0,4.0,1.0,189000,90.0
7135,2.0,4.0,2.0,375000,105.0
7136,2.0,5.0,1.0,970000,146.0
7137,1.0,2.0,0.5,175000,45.0
7138,1.0,3.0,2.0,125000,100.0
7139,2.0,5.0,1.0,470000,150.0
7140,1.0,2.0,1.0,130000,55.0
7141,1.0,2.0,0.5,150000,75.0
7142,2.0,3.0,11.5,310000,90.0
7143,1.0,2.0,1.0,155000,58.0
7144,3.0,5.5,11.5,850000,170.0
7145,1.0,2.0,11.5,230000,60.0
7146,1.0,4.0,11.5,296000,156.0
7147,1.0,2.0,0.5,155000,70.0
7148,1.0,3.0,2.0,175000,85.0
7149,1.0,2.0,1.0,155000,62.0
7150,2.0,3.0,1.0,139000,60.0
7151,1.0,3.0,0.5,208000,86.0
7152,1.0,4.0,11.5,295000,130.0
7153,2.0,4.0,0.5,275000,100.0
7154,1.0,2.0,0.5,137000,15.0
7155,1.0,2.0,11.5,190000,65.0
7156,2.0,3.0,3.0,239000,80.0
7157,2.0,4.0,0.0,630000,147.0
7158,1.0,3.0,1.0,179000,75.0
7159,1.0,2.0,2.0,190000,70.0
7160,1.0,4.0,3.0,399000,105.0
7161,1.0,3.0,1.0,360000,110.0
7162,2.0,4.0,11.5,595000,135.0
7163,2.0,4.0,3.0,469000,140.0
7164,1.0,1.0,1.0,170000,50.0
7165,3.0,5.5,4.0,729000,180.0
7166,2.0,5.5,1.0,427000,240.0
7167,3.0,5.5,1.0,595000,190.0
7168,2.0,3.0,11.5,229000,75.0
7169,1.0,3.0,0.3,249000,82.0
7170,2.0,3.0,1.0,350000,86.0
7171,2.0,4.0,6.0,340000,110.0
7172,2.0,5.0,1.0,325000,235.0
7173,1.0,2.0,1.0,185000,55.0
7174,1.0,2.0,11.5,68000,46.0
7175,1.0,2.0,4.0,175000,45.0
7176,3.5,5.5,1.0,490000,255.0
7177,1.0,2.0,2.0,150000,53.0
7178,1.0,3.0,1.0,149000,70.0
7179,1.0,2.0,4.0,115000,52.0
7180,2.0,3.0,3.0,220000,80.0
7181,2.0,3.0,11.5,395000,101.0
7182,1.0,3.0,3.0,219000,85.0
7183,2.0,4.0,1.0,159000,101.0
7184,2.0,4.0,1.0,195000,125.0
7185,2.0,5.0,1.0,900000,168.0
7186,1.0,4.0,4.0,239000,115.0
7187,2.0,3.0,2.0,295000,96.0
7188,1.0,4.0,0.5,139000,85.0
7189,1.0,2.0,3.0,105000,50.0
7190,3.5,5.5,11.5,810000,230.0
7191,2.0,4.0,0.5,95000,172.0
7192,1.0,3.0,0.5,339000,78.0
7193,1.0,2.0,1.0,99000,60.0
7194,2.0,3.0,1.0,325000,89.0
7195,1.0,3.0,1.0,199000,95.0
7196,2.0,5.0,2.0,550000,145.0
7197,2.0,3.0,11.5,215000,80.0
7198,1.0,2.0,2.0,145000,70.0
7199,2.0,5.0,2.0,550000,145.0
7200,2.0,5.0,8.0,299000,139.0
7201,1.0,3.0,0.5,269000,90.0
7202,2.0,3.0,4.0,250000,90.0
7203,1.0,2.0,0.3,265000,70.0
7204,2.0,3.0,1.0,269000,110.0
7205,1.0,2.0,0.5,270000,55.0
7206,1.0,3.0,6.0,265000,81.0
7207,1.0,3.0,7.0,229000,100.0
7208,1.0,2.0,11.5,207000,58.0
7209,2.0,3.0,3.0,270000,93.0
7210,1.0,3.0,2.0,215000,72.0
7211,1.0,2.0,5.0,155000,50.0
7212,1.0,2.0,3.0,179000,69.0
7213,2.0,5.0,1.0,520000,140.0
7214,2.0,3.0,2.0,220000,82.0
7215,2.0,4.0,1.0,420000,140.0
7216,1.0,3.0,1.0,129000,65.0
7217,2.0,4.0,2.0,439000,135.0
7218,1.0,3.0,0.5,249000,60.0
7219,1.0,1.0,5.0,168000,43.0
7220,2.0,4.0,1.0,415000,120.0
7221,2.0,3.0,11.5,194000,87.0
7222,3.0,5.0,3.0,1500000,211.0
7223,3.0,5.0,11.5,250000,150.0
7224,1.0,3.0,0.5,219000,90.0
7225,1.0,2.0,2.0,180000,62.0
7226,2.0,4.0,11.5,186000,75.0
7227,2.0,3.0,0.5,380000,100.0
7228,2.0,5.0,0.3,749000,180.0
7229,2.0,3.0,11.5,235000,116.0
7230,2.0,5.5,1.0,257000,180.0
7231,1.0,1.0,0.3,189000,30.0
7232,1.0,2.0,5.0,239000,44.0
7233,1.0,2.0,5.0,189000,51.0
7234,3.5,5.5,11.5,2200000,351.0
7235,2.0,5.0,3.0,679000,160.0
7236,1.0,2.0,0.5,105000,45.0
7237,2.0,5.0,2.0,245000,161.0
7238,1.0,4.0,3.0,269000,100.0
7239,1.0,2.0,3.0,185000,67.0
7240,2.0,3.0,11.5,349000,95.0
7241,2.0,5.0,1.0,560000,120.0
7242,3.0,4.0,5.0,399000,150.0
7243,2.0,3.0,4.0,179000,85.0
7244,2.0,4.0,1.0,229000,110.0
7245,1.0,4.0,5.0,575000,155.0
7246,1.0,3.0,4.0,315000,90.0
7247,1.0,3.0,2.0,270000,80.0
7248,2.0,4.0,7.0,335000,90.0
7249,2.0,4.0,0.3,299000,103.0
7250,2.0,3.0,1.0,330000,95.0
7251,2.0,2.0,11.5,159000,60.0
7252,3.0,5.5,3.0,1350000,250.0
7253,1.0,3.0,0.3,185000,102.0
7254,1.0,2.0,7.0,210000,65.0
7255,1.0,2.0,11.5,109000,49.0
7256,1.0,2.0,11.5,109000,49.0
7257,1.0,3.0,3.0,205000,80.0
7258,2.0,4.0,0.5,390000,107.0
7259,1.0,3.0,11.5,109000,62.0
7260,2.0,5.0,1.0,570000,140.0
7261,1.0,3.0,1.0,199000,85.0
7262,1.0,1.0,0.5,75000,37.0
7263,1.0,2.0,0.5,145000,50.0
7264,2.0,3.0,0.5,245000,70.0
7265,1.0,3.0,2.0,185000,90.0
7266,2.0,4.0,2.0,275000,110.0
7267,1.0,3.0,3.0,285000,85.0
7268,2.0,3.0,1.0,590000,100.0
7269,2.0,4.0,3.0,410000,146.0
7270,1.0,2.0,3.0,173000,52.0
7271,2.0,4.0,2.0,265000,120.0
7272,2.0,4.0,2.0,295000,118.0
7273,1.0,2.0,1.0,189000,48.0
7274,1.0,3.0,11.5,220000,115.0
7275,1.0,4.0,2.0,409000,124.0
7276,1.0,4.0,2.0,259000,120.0
7277,3.5,5.5,11.5,1580000,280.0
7278,1.0,2.0,0.5,129000,60.0
7279,2.0,4.0,2.0,230000,115.0
7280,1.0,2.0,11.5,144000,54.0
7281,1.0,3.0,1.0,139000,65.0
7282,2.0,3.0,3.0,249000,100.0
7283,1.0,1.0,1.0,115000,40.0
7284,3.0,5.5,11.5,799000,170.0
7285,2.0,2.0,11.5,265000,60.0
7286,1.0,2.0,2.0,145000,65.0
7287,1.0,2.0,1.0,169000,54.0
7288,1.0,3.0,0.5,175000,75.0
7289,1.0,4.0,7.0,490000,118.0
7290,3.0,4.0,0.0,280000,130.0
7291,1.0,3.0,0.3,200000,50.0
7292,1.0,2.0,2.0,215000,65.0
7293,1.0,2.0,1.0,289000,63.0
7294,1.0,2.0,3.0,199000,62.0
7295,2.0,4.0,11.5,169000,75.0
7296,2.0,3.0,0.3,220000,95.0
7297,2.0,4.0,0.3,249000,105.0
7298,1.0,3.0,4.0,325000,92.0
7299,2.0,5.0,0.5,270000,150.0
7300,1.0,3.0,0.3,179000,95.0
7301,3.0,5.0,11.5,440000,200.0
7302,1.0,3.0,0.3,229000,85.0
7303,2.0,3.0,1.0,275000,90.0
7304,1.0,4.0,1.0,195000,105.0
7305,1.0,2.0,2.0,94000,40.0
7306,1.0,2.0,0.3,139000,60.0
7307,1.0,2.0,1.0,224000,55.0
7308,2.0,3.0,0.5,299000,85.0
7309,2.0,3.0,0.5,299000,100.0
